MGS 5;Normal;Peace Walker - Main Theme;Welche Kassette kann man während der Mission - Im Tode erstrahlt - erwerben?;Peace Walker - Main Theme;Heavens Divide;Snake Eater;The Man Who Sold The World
MGS 5;Normal;Donna Burke;Von wem wurde der Song -Sins of the Father- gesungen?;Donna Burke;Lisbeth Scott;Cynthia Harrell;Stefanie Joosten
MGS 5;Hard;nach der Mission 14;Ab wann kann man Quiet als Buddy einsetzen?;nach der Mission 14;nach der Mission 15;nach der Mission 16;nach der Mission 19
MGS 5;Normal;Emil Cioran;Welcher Philosoph wurde zu Beginn des Spiels zitiert?;Emil Cioran;Friedrich Nietzsche;Mark Twain;Cypher
MGS 5;Normal;Dr. Strangelove;Als Venom Snake den AI-Pod bergen konnte, wurde in ihm eine Leiche gefunden. Wessen Leiche war das?;Dr. Strangelove;Chico;Paz;Colonel Volgin
MGS 5;Normal;Oberst Volgin;Der brennende Mann war kein anderer als?;Oberst Volgin;Skull Face;Chico;The Sorrow
MGS 5;Normal;ihre eingeäscherten Überreste wurden in Diamanten verwandelt;Was geschah mit den Männern, die während der Epidemie auf der Mother Base getötet wurden?;ihre eingeäscherten Überreste wurden in Diamanten verwandelt;sie wurden auf See bestattet;sie wurden begraben;ihre Überreste wurden ausgeflogen
MGS 5;Normal;Können Sie mich hören?;Was war das Erste, was der Arzt zu Venom Snake sagte?;Können Sie mich hören?;Haben Sie Schwierigkeiten beim Sprechen?;Können Sie Ihren Kopf bewegen?;Wie fühlen Sie sich?
MGS 5;Normal;Miller und Paz;Im Laufe des Spiels konnte man mehrere Erinnerungsfotos erhalten. Wie hieß das 1. Foto?;Miller und Paz;Geburtstagsfeier;Costa Rica;Paketzustellung
MGS 5;Hard;144;Bei welcher Nebenmission konnte man den Leichnam des brennenden Mannes bergen?;144;149;137;132
MGS 5;Hard;7;Wie viele Plattformen standen bei Diamond Dogs zur Verfügung?;7;9;6;5
MGS 5;Hard;10 Tage;Wie lange würde es dauern, von Zypern nach Afghanistan zu gelangen?;10 Tage;7 Tage;9 Tage;11 Tage
MGS 5;Hard;11. März 1984;Wann erschien Quiet in Zypern, um Venom Snake zu töten?;11. März 1984;21. März 1984;18. März 1984;25. März 1984
MGS 5;Hard;5;Im Verlauf der Geschichte konnte man sich Paz' Tagebücher auf Kassetten anhören. Wie viele Kassetten gab es?;5;3;4;6
MGS 5;Hard;sie würgte Venom Snake;Was geschah, nachdem Quiet ihr Messer auf Ismael geworfen hatte?;sie würgte Venom Snake;sie zielte mit ihrer Handfeuerwaffe auf Venom Snake;sie würgte Ismael;sie hat ihre Handfeuerwaffe nachgeladen
